fecha,hora,dia_semana,ubicacion,temperatura,humedad,velocidad_viento,latitud,longitud,pm_10,pm_2_5,no2,o3,origen_lat,origen_lon,destino_lat,destino_lon,duracion_normal_seg,duracion_trafico_seg,congestion_ratio,congestion_ajustada,nivel_congestion
2026-08-03 18:00:00,18,0,San Jose Centro,24.0,69,11.0,9.9331,-84.0792,5.9,4.8,3.7,60.0,9.9358,-84.0558,9.9567,-84.1132,824.0,896.0,1.087378640776699,1.087378640776699,Leve
2026-08-03 19:00:00,19,0,San Jose Centro,25.6,61,7.0,9.9331,-84.0792,5.6,4.6,3.4,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,889.0,1.078883495145631,1.078883495145631,Leve
2026-08-03 20:00:00,20,0,San Jose Centro,24.8,62,4.2,9.9331,-84.0792,5.1,4.5,3.7,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,868.0,1.0533980582524272,1.0533980582524272,Leve
2026-08-03 21:00:00,21,0,San Jose Centro,25.0,62,8.0,9.9331,-84.0792,5.7,5.0,5.2,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,888.0,1.0776699029126213,1.0776699029126213,Leve
2026-08-03 22:00:00,22,0,San Jose Centro,24.0,67,6.2,9.9331,-84.0792,7.3,6.3,8.9,60.0,9.9358,-84.0558,9.9567,-84.1132,824.0,916.0,1.1116504854368932,1.1116504854368932,Leve
2026-08-03 23:00:00,23,0,San Jose Centro,23.1,70,5.5,9.9331,-84.0792,9.3,8.1,13.8,49.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1042.0,1.2645631067961165,1.2645631067961165,Leve
2026-08-04 00:00:00,0,1,San Jose Centro,22.3,69,6.8,9.9331,-84.0792,16.9,15.5,24.9,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,923.0,1.1201456310679612,1.1201456310679612,Leve
2026-08-04 01:00:00,1,1,San Jose Centro,20.8,77,8.7,9.9331,-84.0792,17.0,15.4,24.9,20.0,9.9358,-84.0558,9.9567,-84.1132,824.0,792.0,0.9611650485436893,1.0,Fluido
2026-08-04 02:00:00,2,1,San Jose Centro,19.7,83,10.2,9.9331,-84.0792,17.0,15.2,24.9,17.0,9.9358,-84.0558,9.9567,-84.1132,824.0,768.0,0.9320388349514563,1.0,Fluido
2026-08-04 03:00:00,3,1,San Jose Centro,19.4,83,9.6,9.9331,-84.0792,17.5,15.7,24.5,14.0,9.9358,-84.0558,9.9567,-84.1132,824.0,771.0,0.9356796116504854,1.0,Fluido
2026-08-04 04:00:00,4,1,San Jose Centro,19.1,82,9.1,9.9331,-84.0792,16.9,15.3,23.6,13.0,9.9358,-84.0558,9.9567,-84.1132,824.0,732.0,0.8883495145631068,1.0,Fluido
2026-08-04 05:00:00,5,1,San Jose Centro,18.8,81,9.7,9.9331,-84.0792,16.1,14.6,22.3,14.0,9.9358,-84.0558,9.9567,-84.1132,824.0,690.0,0.837378640776699,1.0,Fluido
2026-08-04 06:00:00,6,1,San Jose Centro,18.2,81,10.4,9.9331,-84.0792,14.9,13.3,20.5,15.0,9.9358,-84.0558,9.9567,-84.1132,824.0,668.0,0.8106796116504854,1.0,Fluido
2026-08-04 07:00:00,7,1,San Jose Centro,18.1,81,11.3,9.9331,-84.0792,14.0,12.5,17.5,18.0,9.9358,-84.0558,9.9567,-84.1132,824.0,632.0,0.7669902912621359,1.0,Fluido
2026-08-04 08:00:00,8,1,San Jose Centro,18.2,80,11.3,9.9331,-84.0792,13.7,11.8,14.0,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,656.0,0.7961165048543689,1.0,Fluido
2026-08-04 09:00:00,9,1,San Jose Centro,18.2,79,11.2,9.9331,-84.0792,13.2,11.4,11.5,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,652.0,0.7912621359223301,1.0,Fluido
2026-08-04 10:00:00,10,1,San Jose Centro,18.5,77,10.6,9.9331,-84.0792,12.5,10.7,11.0,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,662.0,0.8033980582524272,1.0,Fluido
2026-08-04 11:00:00,11,1,San Jose Centro,18.2,80,11.0,9.9331,-84.0792,12.4,10.6,11.6,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,738.0,0.8956310679611651,1.0,Fluido
2026-08-04 12:00:00,12,1,San Jose Centro,19.6,78,10.6,9.9331,-84.0792,12.0,10.2,10.0,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1117.0,1.3555825242718447,1.3555825242718447,Moderado
2026-08-04 13:00:00,13,1,San Jose Centro,20.9,75,9.9,9.9331,-84.0792,13.3,11.2,8.2,43.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1379.0,1.6735436893203883,1.6735436893203883,Moderado
2026-08-04 14:00:00,14,1,San Jose Centro,22.2,73,10.3,9.9331,-84.0792,11.0,9.5,5.7,60.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1285.0,1.5594660194174756,1.5594660194174756,Moderado
2026-08-04 15:00:00,15,1,San Jose Centro,23.3,69,10.9,9.9331,-84.0792,8.7,7.1,3.7,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1182.0,1.4344660194174756,1.4344660194174756,Moderado
2026-08-04 16:00:00,16,1,San Jose Centro,23.3,71,8.3,9.9331,-84.0792,9.1,6.8,2.7,75.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1161.0,1.4089805825242718,1.4089805825242718,Moderado
2026-08-04 17:00:00,17,1,San Jose Centro,23.8,72,5.8,9.9331,-84.0792,10.2,7.3,2.3,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,985.0,1.1953883495145632,1.1953883495145632,Leve
2026-08-04 18:00:00,18,1,San Jose Centro,24.0,71,2.7,9.9331,-84.0792,10.1,7.1,2.1,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,969.0,1.1759708737864079,1.1759708737864079,Leve
2026-08-04 19:00:00,19,1,San Jose Centro,24.4,70,8.1,9.9331,-84.0792,9.6,6.6,1.8,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,918.0,1.1140776699029127,1.1140776699029127,Leve
2026-08-04 20:00:00,20,1,San Jose Centro,25.2,64,5.0,9.9331,-84.0792,9.2,6.3,1.7,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,922.0,1.1189320388349515,1.1189320388349515,Leve
2026-08-04 21:00:00,21,1,San Jose Centro,23.9,68,3.6,9.9331,-84.0792,9.6,6.6,3.1,59.0,9.9358,-84.0558,9.9567,-84.1132,824.0,929.0,1.1274271844660195,1.1274271844660195,Leve
2026-08-04 22:00:00,22,1,San Jose Centro,22.8,72,5.0,9.9331,-84.0792,9.4,6.6,7.5,50.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1045.0,1.2682038834951457,1.2682038834951457,Leve
2026-08-04 23:00:00,23,1,San Jose Centro,22.3,74,5.6,9.9331,-84.0792,10.7,8.5,13.4,39.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1221.0,1.4817961165048543,1.4817961165048543,Moderado
2026-08-05 00:00:00,0,2,San Jose Centro,22.6,72,5.8,9.9331,-84.0792,15.3,12.7,21.7,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,978.0,1.1868932038834952,1.1868932038834952,Leve
2026-08-05 01:00:00,1,2,San Jose Centro,21.9,75,6.5,9.9331,-84.0792,15.0,12.3,18.4,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,806.0,0.9781553398058253,1.0,Fluido
2026-08-05 02:00:00,2,2,San Jose Centro,21.5,74,7.4,9.9331,-84.0792,12.0,9.9,13.8,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,766.0,0.9296116504854369,1.0,Fluido
2026-08-05 03:00:00,3,2,San Jose Centro,20.6,78,8.1,9.9331,-84.0792,7.4,5.7,10.6,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,785.0,0.9526699029126213,1.0,Fluido
2026-08-05 04:00:00,4,2,San Jose Centro,20.2,80,8.8,9.9331,-84.0792,6.7,5.4,10.0,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,749.0,0.9089805825242718,1.0,Fluido
2026-08-05 05:00:00,5,2,San Jose Centro,20.3,78,8.1,9.9331,-84.0792,5.7,4.2,10.7,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,711.0,0.8628640776699029,1.0,Fluido
2026-08-05 06:00:00,6,2,San Jose Centro,20.4,75,7.6,9.9331,-84.0792,6.0,4.8,11.2,20.0,9.9358,-84.0558,9.9567,-84.1132,824.0,684.0,0.8300970873786407,1.0,Fluido
2026-08-05 07:00:00,7,2,San Jose Centro,20.3,75,6.1,9.9331,-84.0792,6.1,5.1,10.9,18.0,9.9358,-84.0558,9.9567,-84.1132,824.0,643.0,0.7803398058252428,1.0,Fluido
2026-08-05 08:00:00,8,2,San Jose Centro,20.2,77,7.1,9.9331,-84.0792,6.2,4.9,10.4,18.0,9.9358,-84.0558,9.9567,-84.1132,824.0,638.0,0.7742718446601942,1.0,Fluido
2026-08-05 09:00:00,9,2,San Jose Centro,19.4,81,6.9,9.9331,-84.0792,6.5,5.1,10.1,17.0,9.9358,-84.0558,9.9567,-84.1132,824.0,631.0,0.7657766990291263,1.0,Fluido
2026-08-05 10:00:00,10,2,San Jose Centro,18.3,86,7.2,9.9331,-84.0792,6.9,5.3,10.7,15.0,9.9358,-84.0558,9.9567,-84.1132,824.0,660.0,0.8009708737864077,1.0,Fluido
2026-08-05 11:00:00,11,2,San Jose Centro,18.2,85,7.2,9.9331,-84.0792,7.4,5.6,11.5,13.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-08-05 12:00:00,12,2,San Jose Centro,19.1,81,7.6,9.9331,-84.0792,6.4,5.0,8.7,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1132.0,1.3737864077669903,1.3737864077669903,Moderado
2026-08-05 13:00:00,13,2,San Jose Centro,21.0,72,6.1,9.9331,-84.0792,8.4,7.0,7.9,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1320.0,1.6019417475728155,1.6019417475728155,Moderado
2026-08-05 14:00:00,14,2,San Jose Centro,23.4,64,2.9,9.9331,-84.0792,7.5,6.0,6.8,59.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1219.0,1.479368932038835,1.479368932038835,Moderado
2026-08-05 15:00:00,15,2,San Jose Centro,25.6,57,1.3,9.9331,-84.0792,8.6,7.1,5.6,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1120.0,1.3592233009708738,1.3592233009708738,Moderado
2026-08-05 16:00:00,16,2,San Jose Centro,26.7,54,8.2,9.9331,-84.0792,6.3,4.9,4.0,75.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1051.0,1.2754854368932038,1.2754854368932038,Leve
2026-08-05 17:00:00,17,2,San Jose Centro,27.5,51,2.5,9.9331,-84.0792,5.0,4.0,2.5,73.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1006.0,1.220873786407767,1.220873786407767,Leve
2026-08-05 18:00:00,18,2,San Jose Centro,24.8,61,6.0,9.9331,-84.0792,4.2,3.4,2.4,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1045.0,1.2682038834951457,1.2682038834951457,Leve
2026-08-05 19:00:00,19,2,San Jose Centro,24.0,66,7.1,9.9331,-84.0792,4.6,3.8,5.3,62.0,9.9358,-84.0558,9.9567,-84.1132,824.0,959.0,1.1638349514563107,1.1638349514563107,Leve
2026-08-05 20:00:00,20,2,San Jose Centro,23.0,73,7.0,9.9331,-84.0792,4.9,4.2,9.7,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,936.0,1.1359223300970873,1.1359223300970873,Leve
2026-08-05 21:00:00,21,2,San Jose Centro,22.5,77,3.8,9.9331,-84.0792,7.2,6.9,12.7,45.0,9.9358,-84.0558,9.9567,-84.1132,824.0,921.0,1.1177184466019416,1.1177184466019416,Leve
2026-08-05 22:00:00,22,2,San Jose Centro,21.1,87,5.4,9.9331,-84.0792,6.8,6.6,12.6,44.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1041.0,1.2633495145631068,1.2633495145631068,Leve
2026-08-05 23:00:00,23,2,San Jose Centro,20.6,91,3.1,9.9331,-84.0792,7.5,7.3,11.2,46.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1184.0,1.4368932038834952,1.4368932038834952,Moderado
2026-08-06 00:00:00,0,3,San Jose Centro,21.6,84,5.6,9.9331,-84.0792,6.4,6.1,22.1,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1004.0,1.2184466019417475,1.2184466019417475,Leve
2026-08-06 01:00:00,1,3,San Jose Centro,21.5,81,6.0,9.9331,-84.0792,5.2,5.0,20.7,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,820.0,0.9951456310679612,1.0,Fluido
2026-08-06 02:00:00,2,3,San Jose Centro,21.1,81,5.1,9.9331,-84.0792,3.9,3.7,18.7,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,785.0,0.9526699029126213,1.0,Fluido
2026-08-06 03:00:00,3,3,San Jose Centro,20.8,82,3.3,9.9331,-84.0792,3.2,3.0,16.8,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,798.0,0.9684466019417476,1.0,Fluido
2026-08-06 04:00:00,4,3,San Jose Centro,20.3,87,3.1,9.9331,-84.0792,3.0,2.9,15.4,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,752.0,0.912621359223301,1.0,Fluido
2026-08-06 05:00:00,5,3,San Jose Centro,20.1,92,1.5,9.9331,-84.0792,2.9,2.7,14.0,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,708.0,0.8592233009708737,1.0,Fluido
2026-08-06 06:00:00,6,3,San Jose Centro,19.4,92,3.0,9.9331,-84.0792,2.5,2.4,12.4,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,674.0,0.8179611650485437,1.0,Fluido
2026-08-06 07:00:00,7,3,San Jose Centro,19.4,93,0.8,9.9331,-84.0792,2.3,1.9,9.9,32.0,9.9358,-84.0558,9.9567,-84.1132,824.0,634.0,0.7694174757281553,1.0,Fluido
2026-08-06 08:00:00,8,3,San Jose Centro,19.2,95,1.7,9.9331,-84.0792,2.3,1.9,7.2,38.0,9.9358,-84.0558,9.9567,-84.1132,824.0,649.0,0.787621359223301,1.0,Fluido
2026-08-06 09:00:00,9,3,San Jose Centro,19.0,96,2.8,9.9331,-84.0792,2.5,2.1,5.5,42.0,9.9358,-84.0558,9.9567,-84.1132,824.0,645.0,0.7827669902912622,1.0,Fluido
2026-08-06 10:00:00,10,3,San Jose Centro,18.9,95,6.3,9.9331,-84.0792,3.0,2.5,6.0,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,664.0,0.8058252427184466,1.0,Fluido
2026-08-06 11:00:00,11,3,San Jose Centro,18.6,94,7.0,9.9331,-84.0792,3.7,3.1,7.5,38.0,9.9358,-84.0558,9.9567,-84.1132,824.0,752.0,0.912621359223301,1.0,Fluido
2026-08-06 12:00:00,12,3,San Jose Centro,18.5,91,9.1,9.9331,-84.0792,3.2,2.9,9.2,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1087.0,1.3191747572815533,1.3191747572815533,Moderado
2026-08-06 13:00:00,13,3,San Jose Centro,18.7,88,8.6,9.9331,-84.0792,4.6,4.1,9.7,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1299.0,1.5764563106796117,1.5764563106796117,Moderado
2026-08-06 14:00:00,14,3,San Jose Centro,19.0,89,7.8,9.9331,-84.0792,9.5,8.9,10.4,47.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1180.0,1.4320388349514563,1.4320388349514563,Moderado
2026-08-06 15:00:00,15,3,San Jose Centro,20.3,87,8.1,9.9331,-84.0792,8.9,7.6,10.2,53.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1196.0,1.4514563106796117,1.4514563106796117,Moderado
2026-08-06 16:00:00,16,3,San Jose Centro,21.7,76,8.0,9.9331,-84.0792,9.1,6.9,8.3,59.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1098.0,1.3325242718446602,1.3325242718446602,Moderado
2026-08-06 17:00:00,17,3,San Jose Centro,24.9,66,7.2,9.9331,-84.0792,10.1,7.1,5.5,66.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1028.0,1.2475728155339805,1.2475728155339805,Leve
2026-08-06 18:00:00,18,3,San Jose Centro,25.4,62,2.9,9.9331,-84.0792,10.4,7.6,3.9,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,972.0,1.1796116504854368,1.1796116504854368,Leve
2026-08-06 19:00:00,19,3,San Jose Centro,21.2,82,3.4,9.9331,-84.0792,10.4,8.0,4.0,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1026.0,1.2451456310679612,1.2451456310679612,Leve
2026-08-06 20:00:00,20,3,San Jose Centro,22.5,77,0.6,9.9331,-84.0792,11.6,9.4,5.3,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1065.0,1.2924757281553398,1.2924757281553398,Leve
2026-08-06 21:00:00,21,3,San Jose Centro,22.5,79,2.2,9.9331,-84.0792,8.7,7.4,8.1,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1030.0,1.25,1.25,Leve
2026-08-06 22:00:00,22,3,San Jose Centro,22.0,82,0.8,9.9331,-84.0792,11.6,10.3,13.9,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1092.0,1.325242718446602,1.325242718446602,Moderado
2026-08-06 23:00:00,23,3,San Jose Centro,21.2,84,3.1,9.9331,-84.0792,11.6,10.7,21.2,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1245.0,1.5109223300970873,1.5109223300970873,Moderado
2026-08-07 00:00:00,0,4,San Jose Centro,20.6,82,8.5,9.9331,-84.0792,7.1,6.9,20.9,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1031.0,1.2512135922330097,1.2512135922330097,Leve
2026-08-07 01:00:00,1,4,San Jose Centro,19.9,85,10.6,9.9331,-84.0792,7.1,7.0,21.9,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,837.0,1.0157766990291262,1.0157766990291262,Leve
2026-08-07 02:00:00,2,4,San Jose Centro,19.7,83,11.2,9.9331,-84.0792,8.6,8.2,23.2,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,813.0,0.9866504854368932,1.0,Fluido
2026-08-07 03:00:00,3,4,San Jose Centro,19.8,80,11.2,9.9331,-84.0792,9.6,9.1,23.7,15.0,9.9358,-84.0558,9.9567,-84.1132,824.0,791.0,0.9599514563106796,1.0,Fluido
2026-08-07 04:00:00,4,4,San Jose Centro,19.6,80,10.3,9.9331,-84.0792,10.7,10.1,23.0,14.0,9.9358,-84.0558,9.9567,-84.1132,824.0,776.0,0.941747572815534,1.0,Fluido
2026-08-07 05:00:00,5,4,San Jose Centro,19.3,80,11.8,9.9331,-84.0792,11.5,10.6,21.5,16.0,9.9358,-84.0558,9.9567,-84.1132,824.0,717.0,0.8701456310679612,1.0,Fluido
2026-08-07 06:00:00,6,4,San Jose Centro,18.8,82,11.1,9.9331,-84.0792,10.6,9.1,19.3,18.0,9.9358,-84.0558,9.9567,-84.1132,824.0,691.0,0.8385922330097088,1.0,Fluido
2026-08-07 07:00:00,7,4,San Jose Centro,19.3,77,11.9,9.9331,-84.0792,10.0,7.8,15.5,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,666.0,0.808252427184466,1.0,Fluido
2026-08-07 08:00:00,8,4,San Jose Centro,19.3,76,12.1,9.9331,-84.0792,9.3,6.7,11.0,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,628.0,0.7621359223300971,1.0,Fluido
2026-08-07 09:00:00,9,4,San Jose Centro,19.2,77,12.6,9.9331,-84.0792,9.8,6.4,8.0,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,641.0,0.7779126213592233,1.0,Fluido
2026-08-07 10:00:00,10,4,San Jose Centro,19.2,76,12.9,9.9331,-84.0792,10.8,6.7,8.0,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,674.0,0.8179611650485437,1.0,Fluido
2026-08-07 11:00:00,11,4,San Jose Centro,19.0,77,12.8,9.9331,-84.0792,11.5,7.1,9.5,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,741.0,0.8992718446601942,1.0,Fluido
2026-08-07 12:00:00,12,4,San Jose Centro,18.1,89,15.9,9.9331,-84.0792,14.1,9.2,10.8,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,887.0,1.0764563106796117,1.0764563106796117,Leve
2026-08-07 13:00:00,13,4,San Jose Centro,19.8,83,15.5,9.9331,-84.0792,18.0,10.3,8.8,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,977.0,1.1856796116504855,1.1856796116504855,Leve
2026-08-07 14:00:00,14,4,San Jose Centro,21.7,77,13.5,9.9331,-84.0792,15.9,8.6,6.1,48.0,9.9358,-84.0558,9.9567,-84.1132,824.0,970.0,1.1771844660194175,1.1771844660194175,Leve
2026-08-07 15:00:00,15,4,San Jose Centro,23.7,70,13.0,9.9331,-84.0792,10.5,6.1,4.0,59.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1005.0,1.2196601941747574,1.2196601941747574,Leve
2026-08-07 16:00:00,16,4,San Jose Centro,25.0,64,14.5,9.9331,-84.0792,9.3,5.8,3.2,66.0,9.9358,-84.0558,9.9567,-84.1132,824.0,970.0,1.1771844660194175,1.1771844660194175,Leve
2026-08-07 17:00:00,17,4,San Jose Centro,25.4,63,11.6,9.9331,-84.0792,8.6,5.9,3.1,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1001.0,1.2148058252427185,1.2148058252427185,Leve
2026-08-07 18:00:00,18,4,San Jose Centro,25.6,63,8.7,9.9331,-84.0792,7.7,5.5,3.2,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1021.0,1.2390776699029127,1.2390776699029127,Leve
2026-08-07 19:00:00,19,4,San Jose Centro,25.3,62,9.0,9.9331,-84.0792,6.7,4.8,2.9,74.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1054.0,1.279126213592233,1.279126213592233,Leve
2026-08-07 20:00:00,20,4,San Jose Centro,25.1,65,7.3,9.9331,-84.0792,7.1,5.1,2.8,73.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1069.0,1.2973300970873787,1.2973300970873787,Leve
2026-08-07 21:00:00,21,4,San Jose Centro,24.8,65,8.6,9.9331,-84.0792,7.8,5.7,4.1,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1060.0,1.2864077669902914,1.2864077669902914,Leve
2026-08-07 22:00:00,22,4,San Jose Centro,24.0,68,8.9,9.9331,-84.0792,8.9,6.5,8.3,61.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1089.0,1.3216019417475728,1.3216019417475728,Moderado
2026-08-07 23:00:00,23,4,San Jose Centro,22.6,74,8.8,9.9331,-84.0792,10.0,7.5,13.9,49.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1172.0,1.4223300970873787,1.4223300970873787,Moderado
2026-08-08 00:00:00,0,5,San Jose Centro,21.9,76,7.4,9.9331,-84.0792,13.0,8.7,11.7,44.0,9.9358,-84.0558,9.9567,-84.1132,824.0,967.0,1.1735436893203883,1.1735436893203883,Leve
2026-08-08 01:00:00,1,5,San Jose Centro,21.2,79,9.2,9.9331,-84.0792,13.4,11.0,13.8,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,817.0,0.991504854368932,1.0,Fluido
2026-08-08 02:00:00,2,5,San Jose Centro,20.9,79,10.0,9.9331,-84.0792,14.0,11.8,16.7,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,803.0,0.9745145631067961,1.0,Fluido
2026-08-08 03:00:00,3,5,San Jose Centro,20.9,77,11.3,9.9331,-84.0792,13.9,11.3,18.3,18.0,9.9358,-84.0558,9.9567,-84.1132,824.0,797.0,0.9672330097087378,1.0,Fluido
2026-08-08 04:00:00,4,5,San Jose Centro,20.6,79,11.4,9.9331,-84.0792,14.0,10.9,17.5,18.0,9.9358,-84.0558,9.9567,-84.1132,824.0,765.0,0.9283980582524272,1.0,Fluido
2026-08-08 05:00:00,5,5,San Jose Centro,20.5,78,12.5,9.9331,-84.0792,14.0,10.8,15.3,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-08-08 06:00:00,6,5,San Jose Centro,20.4,74,11.9,9.9331,-84.0792,13.6,10.0,13.1,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,713.0,0.8652912621359223,1.0,Fluido
2026-08-08 07:00:00,7,5,San Jose Centro,20.2,77,11.4,9.9331,-84.0792,12.9,9.1,11.0,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,685.0,0.8313106796116505,1.0,Fluido
2026-08-08 08:00:00,8,5,San Jose Centro,19.9,78,11.6,9.9331,-84.0792,12.2,8.4,8.8,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,662.0,0.8033980582524272,1.0,Fluido
2026-08-08 09:00:00,9,5,San Jose Centro,19.8,79,11.8,9.9331,-84.0792,12.3,8.1,7.4,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,637.0,0.7730582524271845,1.0,Fluido
2026-08-08 10:00:00,10,5,San Jose Centro,20.0,80,12.9,9.9331,-84.0792,12.8,8.1,7.4,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,657.0,0.7973300970873787,1.0,Fluido
2026-08-08 11:00:00,11,5,San Jose Centro,19.9,82,13.3,9.9331,-84.0792,13.6,8.6,8.2,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,702.0,0.8519417475728155,1.0,Fluido
2026-08-08 12:00:00,12,5,San Jose Centro,20.2,81,12.5,9.9331,-84.0792,7.9,6.0,8.4,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,733.0,0.8895631067961165,1.0,Fluido
2026-08-08 13:00:00,13,5,San Jose Centro,20.8,78,11.9,9.9331,-84.0792,8.0,5.8,6.9,42.0,9.9358,-84.0558,9.9567,-84.1132,824.0,724.0,0.8786407766990292,1.0,Fluido
2026-08-08 14:00:00,14,5,San Jose Centro,22.3,70,11.2,9.9331,-84.0792,9.5,6.1,4.7,53.0,9.9358,-84.0558,9.9567,-84.1132,824.0,765.0,0.9283980582524272,1.0,Fluido
2026-08-08 15:00:00,15,5,San Jose Centro,23.8,66,11.4,9.9331,-84.0792,9.3,5.8,3.0,62.0,9.9358,-84.0558,9.9567,-84.1132,824.0,833.0,1.0109223300970873,1.0109223300970873,Leve
2026-08-08 16:00:00,16,5,San Jose Centro,25.3,59,12.4,9.9331,-84.0792,9.3,5.9,2.0,68.0,9.9358,-84.0558,9.9567,-84.1132,824.0,848.0,1.029126213592233,1.029126213592233,Leve
2026-08-08 17:00:00,17,5,San Jose Centro,26.0,58,12.4,9.9331,-84.0792,9.2,6.2,1.4,73.0,9.9358,-84.0558,9.9567,-84.1132,824.0,867.0,1.0521844660194175,1.0521844660194175,Leve
2026-08-08 18:00:00,18,5,San Jose Centro,27.1,53,11.2,9.9331,-84.0792,8.1,5.7,1.4,73.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1030.0,1.25,1.25,Leve
2026-08-08 19:00:00,19,5,San Jose Centro,26.0,59,10.0,9.9331,-84.0792,7.5,5.5,2.2,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1024.0,1.2427184466019416,1.2427184466019416,Leve
2026-08-08 20:00:00,20,5,San Jose Centro,25.0,63,11.1,9.9331,-84.0792,5.7,4.1,3.6,58.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1063.0,1.2900485436893203,1.2900485436893203,Leve
